string,sectionName,label,citingPaperId,citedPaperId,excerpt_index,isKeyCitation,label2,citeEnd,citeStart,source,label_confidence,label2_confidence,id
"However, interactions among bacteria vary across small spatial scales (Davelos et al., 2004a; Vetsigian et al, 2011) and are likely to be embedded within larger-scale drivers of microbial communities.",Background,1,cf82d977a64226a15cca9fc0eea7de1e0078ce29,efe167e81022b9fb2b41ea7de996515c26f94838,11,True,3,92,71,4,1.0,0.0,cf82d977a64226a15cca9fc0eea7de1e0078ce29>efe167e81022b9fb2b41ea7de996515c26f94838
"The application of PBM for the management of postmastectomy lymphedema is corroborated by solid data [15, 16] and clinical findings now suggest a beneficial impact on the prevention of radiationinduced oral mucositis [17–20].",Introduction,1,607f8689d219edadabfcf2cb62c48f946eed9450,1b30fdb090377f302ff8bc8c5f3f1f42ac157c84,0,False,3,109,101,4,0.6403,0.0,607f8689d219edadabfcf2cb62c48f946eed9450>1b30fdb090377f302ff8bc8c5f3f1f42ac157c84
"It is also critical for women to have a health professional they can trust for support (Hegney et al, 2008).",Enablers,1,d44545818a65b703b965144a0e99a4a1690fe031,1754dcf50ce1536a2574c8b1bf7e10e8bd4bfc1c,2,False,3,106,88,4,1.0,0.0,d44545818a65b703b965144a0e99a4a1690fe031>1754dcf50ce1536a2574c8b1bf7e10e8bd4bfc1c
Bendahmane and Gronenborn (1997) used antisense RNA to engineer resistance against Tomato yellow leaf curl virus (TYLCV) in N. benthamiana.,Construct design features,1,c2f506691cc321b39eabd410e8929ee37a51c6cb,5081317351562099a04a23f25328778a189f4a02,0,False,3,32,0,4,0.6052,0.0,c2f506691cc321b39eabd410e8929ee37a51c6cb>5081317351562099a04a23f25328778a189f4a02
"Among the 28 patients, the clinical details and follow-up information were provided for 25 patients [4,5,14,15], 18 of whom underwent surgery and were free from the disease without postoperative radioiodine ablation therapy.",2. Discussion,1,fe359f0ade5d4e4195b549a4a683146c0a03925e,634464a798df4aa4ca78c27a2f36bf8ba13f0588,3,True,3,111,100,4,0.7343,0.0,fe359f0ade5d4e4195b549a4a683146c0a03925e>634464a798df4aa4ca78c27a2f36bf8ba13f0588
"Based on collection of multiple proxy measures of the likelihood of exposure to infectious microbes, a pathogen score was constructed using the mean value of five interviewer-assigned variables, each scored on a 3point scale (0=low exposure, 1=moderate, and 2=high): (1) cleanliness of the food preparation area, (2) means of garbage disposal, (3) presence of excrement near the house, (4) level of garbage, and (5) excrement present in the neighborhood surrounding the household [9].",,0,1dbb649063515d063121f4c2878822b124602d02,e54474e265b7e84a9254c1b533459a0550af312b,1,True,3,483,480,4,0.7417,0.0,1dbb649063515d063121f4c2878822b124602d02>e54474e265b7e84a9254c1b533459a0550af312b
"For instance, Murphy, Baker, and Fouquet (2001) used an
appetitive Pavlovian conditioning procedure to explore context conditioning in a predictive relative validity paradigm with rats, finding that the net conditioned response to a conditioned stimulus was determined not only by the stimulus, but…","University of Jaén, Spain",1,90cec9f03970eda84cd1779f64780eddaebcb5c3,04affe89f2bc15dac4d8fb6438a7875b635759bc,0,False,3,47,14,4,0.6288,0.0,90cec9f03970eda84cd1779f64780eddaebcb5c3>04affe89f2bc15dac4d8fb6438a7875b635759bc
This seems to be the main drawback of the current implementation in comparison to the method of Black Jepson (“refined” in Table 1).,4. Experimental Results,2,8fbf5951a34cac5319f900fd85db00c8b0addc87,1dbe7a4f86d40ff18af360f5fd1295ee9527a456,2,True,3,108,102,0,0.7557,0.0,8fbf5951a34cac5319f900fd85db00c8b0addc87>1dbe7a4f86d40ff18af360f5fd1295ee9527a456
"It is therefore likely that HE induces fundamental dysfunctions in different systems of the human central nervous system (Timmermann et al., 2008).",1. Introduction,1,062ab02c421a101c2f4ce8b57e03efbcad9e65cf,31d31b65fa7b01ce90080264e7d1472af469355d,6,True,3,145,122,4,1.0,0.0,062ab02c421a101c2f4ce8b57e03efbcad9e65cf>31d31b65fa7b01ce90080264e7d1472af469355d
"vivax) exhibited proline racemase activity and B-cell mitogenicity, inducing polyclonal activation, delayed specific immune responses to parasite antigens favouring parasite immune evasion, and concomitant increase of parasitemias in the early phase of infection [7-12].",Background,1,0896131d7153e9457af527ac1af638d1cfc8543b,1975cedc999a2ef2b0486628452a90ed863a8e4d,4,False,3,269,263,4,1.0,0.0,0896131d7153e9457af527ac1af638d1cfc8543b>1975cedc999a2ef2b0486628452a90ed863a8e4d
"As reported previously [17], of the 12,203 men who participated in the baseline screening 819 (6.",3. Results,2,8d955cf85cccf86ec83802b893a6adc9507459d5,481b91ee6d0a96360e816644543172a555b9af11,2,True,0,27,23,4,0.6065,0.6065,8d955cf85cccf86ec83802b893a6adc9507459d5>481b91ee6d0a96360e816644543172a555b9af11
"4 is able to regulate neurotrophic factors expression, namely brain-derived neurotrophic factor (BDNF) and glial cell line-derived neurotrophic factor (GDNF) [10, 26-29].",,1,d67d3f2b315999a87d5e8956ba754f9d1d7f88ff,cbd59360917490ea9a05feea6419340a36dc0427,4,True,3,169,158,4,0.7503,0.0,d67d3f2b315999a87d5e8956ba754f9d1d7f88ff>cbd59360917490ea9a05feea6419340a36dc0427
"Hanlon et al. (1998) studied a cohort of 8,349 women and 7,057 men 45-64 years of age in Central Scotland.",Introduction,1,8dfa37d9118597e766d00ccfd87003d60f6477c5,87d0428d1094e534fcf1f28e40e95311e196db58,0,True,3,20,0,4,1.0,0.0,8dfa37d9118597e766d00ccfd87003d60f6477c5>87d0428d1094e534fcf1f28e40e95311e196db58
"Biotechnological applications of latex peptidases are numerous, such as in medicine: plasma-clotting (Viana et al., 2013), anti-cancer, antihelminthic, and anti-inflammatory activities (Salas, Gomes, Hernandez, & Lopes,
2008); in agriculture: defense against insects and fungi (Konno et al., 2004;…",1. Introduction,1,abd89adee6f4b3083d523a0e6613c6b798a37402,632247d327521779511a8f8c60235c3ac04892c8,0,False,3,120,102,4,1.0,0.0,abd89adee6f4b3083d523a0e6613c6b798a37402>632247d327521779511a8f8c60235c3ac04892c8
"In order to test the role of HOCI in the degradation of MeHg and EtHg by the MPO-H202-CI- system, aminecontaining compounds (R-NH2) capable of rapidly reacting with this species (Slivka et al. 1980; Dallegri et al. 1985) were used.",nan,0,f9eb2ed2859fa428882086b5031d92e70dd66d4a,b2ec8034e4f666dd42db739795131f594588ac04,0,False,3,220,178,4,0.0,0.0,f9eb2ed2859fa428882086b5031d92e70dd66d4a>b2ec8034e4f666dd42db739795131f594588ac04
"Adam optimizer [Kingma and Ba, 2015] is used with the learning rate of 0.0005 and momentum of [0, 0.9].",4.1 Experimental Settings,0,eee06d68497be8bf3a8aba4fde42a13aa090b301,272216c1f097706721096669d85b2843c23fa77d,0,False,3,35,16,4,0.0,0.0,eee06d68497be8bf3a8aba4fde42a13aa090b301>272216c1f097706721096669d85b2843c23fa77d
"This increase has been attributed primarily to the introduction of the LHC as the 30% PHI rebate was reported to increase PHI coverage by only 1% from 1998 to 1999 [6,7].",nan,0,066ec35b080c2b6fd7c6c2902497bff044af1404,587e52bc09d66cb8759bee0e70a639df9ba1bde8,0,False,3,169,164,4,0.0,0.0,066ec35b080c2b6fd7c6c2902497bff044af1404>587e52bc09d66cb8759bee0e70a639df9ba1bde8
"…as sole carbon source, the T99 mutant strain, with a disrupted hydroxyquinol dioxygenase gene, behaved the same way as when challenged with 4-CP (Nordin et al. 2005), i.e., no growth occurred and an orange pigment accumulated in the cultures, suggesting that the same catabolic route was used…",Results,1,1f67735acd308c13fc4225265d6fae0d38561a4c,09e94bf6d4c553a350b6c501912f47e526c9bd17,3,False,3,165,147,4,1.0,0.0,1f67735acd308c13fc4225265d6fae0d38561a4c>09e94bf6d4c553a350b6c501912f47e526c9bd17
After obtaining the whole-cell configuration negative pressure was applied to the recording pipette and the nucleus with the surrounding cell membrane was pulled out of the slice to obtain a nucleated patch (Sather et al. 1992).,Methods,0,6ca73d4996f5d46d23f1e888cce4cc6632085570,dac9661af6b9ec746f884ace212d7932d7996fa2,0,False,3,226,208,4,0.0,0.0,6ca73d4996f5d46d23f1e888cce4cc6632085570>dac9661af6b9ec746f884ace212d7932d7996fa2
5 mg/day (Cohort 3 [C3]); doses were selected based on data from the prior Phase I monotherapy study [5].,Methods,1,991fbde8cbf415150a08b5acfe8d04ba0e1198fa,4a25bf73afc311870a5b2271da6024c5e8f5bb6c,2,True,3,104,101,4,1.0,0.0,991fbde8cbf415150a08b5acfe8d04ba0e1198fa>4a25bf73afc311870a5b2271da6024c5e8f5bb6c
"From 4 μL of this sample, SEBs generated at the 23-RSS or its replacement were detected using LM-PCR as previously described [24,31].",,0,190892a4c2e74abb6d14f4974f21c4fe62c8d7e5,fc91ccc539d1d2b761860549bf58f8f875182c1b,7,False,3,132,125,4,0.7677,0.0,190892a4c2e74abb6d14f4974f21c4fe62c8d7e5>fc91ccc539d1d2b761860549bf58f8f875182c1b
"In order to locate genomic resources for a given gene using a familiar name, a reference name has to first be identified from GenBank (or other databases such as Swiss-Prot, TrEMBL [2] or ENSEMBL [3]).",Background,1,247529f16eeda88cc76d19c49d38c633c8f17288,41088dd73ae7ad8baac9323c5dcbf6cb12be2a9d,1,True,3,199,196,4,0.7616,0.0,247529f16eeda88cc76d19c49d38c633c8f17288>41088dd73ae7ad8baac9323c5dcbf6cb12be2a9d
"This diversity pattern is comparable to those reported for other Rhizophora species from different areas along the Atlantic and Pacific coasts (Cerón-Souza et al., 2012; Sandoval-Castro et al., 2014; Yahya et al., 2014; Ng et al., 2015; Wee et al., 2015).",Discussion,2,904de1ee80e6247b546556aff681055134e10c15,252621c71f83a55f509178c605f928715314f9e9,3,True,3,168,144,4,0.0,0.0,904de1ee80e6247b546556aff681055134e10c15>252621c71f83a55f509178c605f928715314f9e9
"It is faster and results in quick healing.(18,19) The disadvantages associated with this technique are bleeding from incision site, post-operative pain and need of surgical pack.",DISCUSSION,1,4465eee0d8512375241ecc7e123a94c427814de9,b1d93f73cd52f7d79e5fc11b2c10bf192218759d,0,False,3,49,42,4,1.0,0.0,4465eee0d8512375241ecc7e123a94c427814de9>b1d93f73cd52f7d79e5fc11b2c10bf192218759d
"ankle-link antigen (ALA) with ankle links (Goodyear and Richardson, 1999), and the tip-link antigen (TLA) with tip and kinocilial links (Goodyear and Richardson, 2003).",Introduction,1,b38a9735318cf86573a8c3bbdd58747527e6d3b1,f05330eb7b43478aca0790b843a4d6ffb3043a94,10,True,3,167,136,4,0.7579,0.0,b38a9735318cf86573a8c3bbdd58747527e6d3b1>f05330eb7b43478aca0790b843a4d6ffb3043a94
"Surprisingly, Schimpf et al. (2012) also found that metabolic rate was unrelated to clutch size, although this result should be interpreted with some caution as metabolic rate was not compared to virgin females and natural variation in clutch size for the reproducing females examined was not…",Discussion,2,9ca235836b24dcc3fcf8e2e94b04631ad78c2af6,919cd52f5762a5231915abf0d796552b367b335d,3,True,3,35,14,4,0.6013,0.0,9ca235836b24dcc3fcf8e2e94b04631ad78c2af6>919cd52f5762a5231915abf0d796552b367b335d
"…κ receptor agonists also increases feeding (Morley & Levine, 1983; Silva et al. 2002) and fasting causes an increase in the expression of pre-prodynorphin mRNA and dynorphin levels in areas of the rat hypothalamus involved in energy homeostasis (Berman et al. 1994, 1997; Herve & Fellmann, 1997).",Introduction,1,9281cfd1f8b5c879af0372266fa239937d779f26,03c73fa7c6734a13a7efd5e72a2fbb1cf708b0d9,0,False,3,269,245,4,1.0,0.0,9281cfd1f8b5c879af0372266fa239937d779f26>03c73fa7c6734a13a7efd5e72a2fbb1cf708b0d9
"It is also important to interpret our data with the understanding that some tumors harbor CD8+ TILs weighted toward a dysfunctional, rather than functional, immune-responsive phenotype [15, 28].",Discussion,1,dbda2b32dd5eb3e63c96243d0a81c7d9248bf2b9,a6574ccbb62b943a2f199be5a196161a5d345610,7,True,3,193,185,4,1.0,0.0,dbda2b32dd5eb3e63c96243d0a81c7d9248bf2b9>a6574ccbb62b943a2f199be5a196161a5d345610
"intergenic and upstream of chorion genes (Delidakis and Kafatos, 1989; Heck and Spradling, 1990; Orr-Weaver and Spradling, 1986).",RESULTS,1,2bb2505c500ea1382402cd8bf423a8a8715e1f0c,7e98ff7d7eddadc7f32a776a66585475e6d236f4,3,True,3,128,41,4,1.0,0.0,2bb2505c500ea1382402cd8bf423a8a8715e1f0c>7e98ff7d7eddadc7f32a776a66585475e6d236f4
"We consider this an important practical consideration related to the current idea that scoring subsets of cancers according to TIL infiltrates and PD-L1 expression is a useful stratification scheme for immunotherapies targeting PD1/PD-L1 [28, 61].",Discussion,1,dbda2b32dd5eb3e63c96243d0a81c7d9248bf2b9,a6574ccbb62b943a2f199be5a196161a5d345610,3,True,3,246,238,4,0.7684,0.0,dbda2b32dd5eb3e63c96243d0a81c7d9248bf2b9>a6574ccbb62b943a2f199be5a196161a5d345610
"The experiments were repeated either (i) including or (ii) not including the Suppes’ constraints described in CAPRI [28], and independently using 5 distinct optimization scores and regularizators, namely standard (i) log-likelihood [21], (ii) AIC [1], (iii) BIC [32], (iv) BDE [18] and (v) K2 [11], leading to a final number of 86, 400, 000 different configurations.",3 Results,0,79c0b209d832fa300cfadfd63ccc9b4076e959f7,9e4291de6cdce8e6f247effa308d72e2ec3f6122,3,True,3,266,262,4,1.0,0.0,79c0b209d832fa300cfadfd63ccc9b4076e959f7>9e4291de6cdce8e6f247effa308d72e2ec3f6122
"Marcus et al.
(MEA) reported over-regularization rates for each of 25 children from the CHILDES database of transcripts (MacWhinney, 2000).",Methods,1,497824c5613d5641eefd07e7281885d321b5a86a,489f1c42927dca534bc78c0754fa30ad51605d9a,2,True,3,137,121,4,1.0,0.0,497824c5613d5641eefd07e7281885d321b5a86a>489f1c42927dca534bc78c0754fa30ad51605d9a
"with Seq and Peq being respectively the concentration of the substrate and the product at the thermodynamic equilibrium (Heinrich and Schuster, 1996).",Equilibrium factors,1,313014452115e7d12c257ae017f98c271704e1cd,bcd879be69bd36cbf80b5b7c4f551d042c1b045c,3,True,3,149,120,4,1.0,0.0,313014452115e7d12c257ae017f98c271704e1cd>bcd879be69bd36cbf80b5b7c4f551d042c1b045c
"Surprisingly, recent studies of mutations in the C-terminal interaction domains of mouse BCAR1 (L791P) and BCAR3 (R743A) have shown that the mutants retain many biological activities of the wild-type proteins despite their reported decreased ability to interact (30, 38, 39).","From the ‡Sanford-Burnham Medical Research Institute, La Jolla, California 92037 and §Department of Pathology, University of California, San Diego California 92093",1,aab326884c65b09274891f94f71d3cb620346f87,76c45f67dcb8a9299c0a191cf611d551a8148921,4,True,3,274,262,4,0.7636,0.0,aab326884c65b09274891f94f71d3cb620346f87>76c45f67dcb8a9299c0a191cf611d551a8148921
RankProd statistical test (10) was performed for the selection of differentially expressed genes (DEGs) following a two-class paired design.,METHODS,0,fe4616d6aafc51182b29a9c316b5263428c78cf8,98969903990c9284bed00757b46cdb5f575a0e43,0,False,3,30,26,4,0.7134,0.0,fe4616d6aafc51182b29a9c316b5263428c78cf8>98969903990c9284bed00757b46cdb5f575a0e43
Prevalence of infection was estimated by country for the year 1994 [29] and then revised for 1997 to produce the first country-level epidemic estimates using Epimodel [10].,Background,0,7420709318f5de0ab10ca341f958881065b9c7e4,ab3ea4535210f668943b81e3d95e650fa09717e8,0,False,3,71,67,4,0.0,0.0,7420709318f5de0ab10ca341f958881065b9c7e4>ab3ea4535210f668943b81e3d95e650fa09717e8
"Saczynski et al. (2006) examined this issue in more than 2,500 older Japanese American men who were followed since 1964 as part of the Honolulu Heart Program and the Honolulu-Asia Aging Study.",SOCIAL ENGAGEMENT,1,54c4b6b7238614f83b759d3cd88fb3c8dfbba7c2,b4ec024588860a84a2492becb81c623e245e1ad8,1,False,3,24,0,4,1.0,0.0,54c4b6b7238614f83b759d3cd88fb3c8dfbba7c2>b4ec024588860a84a2492becb81c623e245e1ad8
"This strain ratio is consistent with experimental data [24] and, for small deformations, automatically enforces incompressibility of the intracellular volume (dV~padx; dV~differential volume, a = cell radius, dx = differential length) for each differential slice of the OHC (i.",,2,06d0ae65c26cd0770f46b81a8d8f8daae7f04d59,37e7ba41fa4f19d0d75e054276dafd86f2e90d28,3,True,0,59,55,4,0.7528,0.7528,06d0ae65c26cd0770f46b81a8d8f8daae7f04d59>37e7ba41fa4f19d0d75e054276dafd86f2e90d28
Mammalian UCEs have been linked to a diverse set of regulatory functions including transcriptional enhancers (Woolfe et al. 2005; Pennacchio et al. 2006; Lampe et al. 2008; Visel et al. 2008; Viturawong et al. 2013) and noncoding RNAs (ncRNAs) (Feng et al. 2006; Calin et al. 2007; Mestdagh et al.…,Introduction,1,7cda88815f9e7424090048076e27807c9dc013bb,3f93c7d5e18c1ebf108f3daac65e0701811667d7,4,True,3,152,130,4,1.0,0.0,7cda88815f9e7424090048076e27807c9dc013bb>3f93c7d5e18c1ebf108f3daac65e0701811667d7
"Metabolic syndrome was defined according to the updated National Cholesterol Education Program Adult Treatment Panel III criteria for Asian-Americans [30], which includes at least three of the following components: 1) waist circumferences $90 cm in men or $80 cm in women; 2) triglycerides $1.",Methods,0,f2bc9d4fc0cdbc8cbe17176eb94beda4d945149c,e68dbb485a87733e9b4cfab82309f17558158614,0,True,3,154,150,4,0.0,0.0,f2bc9d4fc0cdbc8cbe17176eb94beda4d945149c>e68dbb485a87733e9b4cfab82309f17558158614
"…samples of dimension d we are interested in approximating the joint distribution p0(X1, ..., Xd) of data using different methods:
• The KEF model from Sriperumbudur et al., 2017 approximates p by a distribution pf that belongs to the KEF (1) by minimizing the score loss between p and pf to find…",4 Experiments,0,c14687575d73745afea49899565009f12ae62dfb,5e57b8879a83e91af5daef8737ccda0c9556fd7e,5,False,3,176,150,4,0.7384,0.0,c14687575d73745afea49899565009f12ae62dfb>5e57b8879a83e91af5daef8737ccda0c9556fd7e
"However, although these techniques usually design strategies to avoid deadlocks, only a few of them [1], [2] use simple methods to test whether work units are sufficiently synchronized or not.",7 RELATED WORK,1,65f5ef9ccc8fe2b55b39347dc1e622e81f432a71,1ada518aaad1dd3c3894ad70a0385907a9f94657,3,True,3,103,100,4,0.7462,0.0,65f5ef9ccc8fe2b55b39347dc1e622e81f432a71>1ada518aaad1dd3c3894ad70a0385907a9f94657
"This is only a subset of the organs which express type VI collagen in their connective tissue (Marvulli et al., 1996).",Discussion,1,78df72c544579fbdc6f5c9a4b38434699e645873,a0c52ddd655648ddf0c426553bf0957e8abcc02a,5,False,3,117,94,4,1.0,0.0,78df72c544579fbdc6f5c9a4b38434699e645873>a0c52ddd655648ddf0c426553bf0957e8abcc02a
